,content,label
1900,"['twitter', 'buddy', 'able', 'minute', 'transparency', 'job', 'shit', 'photoshop']",Negative
1901,"['bad', 'guy', 'cant', 'attend', 'today', 's', 'music', 'bank']",Negative
1902,"['hate', 'messenger']",Negative
1903,"['aww', 'i', 've', 'get', 'fever', 'bad', 'thwin']",Negative
1904,"['hi', 'saw', 'u', 'follow', 'think', 'u', 'might', 'like', 'dark', 'plz', 'let', 'us', 'know', 'u', 'think']",Positive
1905,"['can', 't', 'belieb', 'rain']",Negative
1906,"['taste', 'bad', 'though']",Negative
1907,['cold'],Negative
1908,"['ion', 'wanna', 'hear']",Negative
1909,"['hate', 'pimple']",Negative
1910,"['school', 'end', 'early', 'could', 'ngee', 'ann', 'acoustic', 'gig']",Negative
1911,"['one', 'day']",Negative
1912,"['work', 'stadium', 'i', 'm', 'bos', 'welder']",Negative
1913,"['hate', 'adult', 'sometimes']",Negative
1914,"['go', 'nice', 'mother', 'daughter', 'day', 'today', 'even', 'though', 'rain', 'morning', 'great', 'day', 'folk', 'xx']",Positive
1915,"['wanna', 'go', 'favorite', 'spot', 'watch', 'sun', 'rise', 'that', 's', 'way', 'across', 'town']",Negative
1916,"['make', 'happy']",Positive
1917,"['although', 'mum', 'ask', 'watch', 'w', 'stillllllllllll', 'read', 'yet', 'she', 'd', 'ask', 'questions', 'middle', 'movie']",Negative
1918,"['where', 's', 'black', 'magic']",Negative
1919,"['follow', 'follow', 'u', 'back']",Positive
1920,"['ugh', 'head', 'hurt']",Negative
1921,"['love', 'island', 'finish', 'feel', 'like', 'summer', 'go']",Negative
1922,"['know', 'i', 'm', 'sorry']",Negative
1923,['thanks'],Positive
1924,"['come', 'kill']",Positive
1925,"['live', 'streaming', 'suck']",Negative
1926,"['steam', 'updated', 'input', 'gamestomp', 'long', 'work', 'can', 't', 'fix', 'tomorrow', 'i', 'm', 'gonna', 'cancel', 'entire', 'event']",Negative
1927,['thanks'],Positive
1928,"['brijresidency', 'g', 'story', 'structure', 'unit', 'encompass', 'bhk', 'flats', 'd']",Positive
1929,"['wish', 'band', 'shittier', 'could', 'get', 'book', 'leno']",Negative
1930,"['thanks', 'sharing', 'dear', 'oshieer', 'realreviews', 'happycustomers', 'realoshi', 'dealsuthaonotebachao']",Positive
1931,"['kid', 'inside', 'want', 'one']",Positive
1932,"['upside', 'd']",Positive
1933,"['want', 'see', 'sana', 'makita', 'na', 'kita', 'ang']",Negative
1934,"['morning', 'emma']",Positive
1935,"['two', 'week', 'close', 'day', 'redecorate', 'expect', 'something', 'little', 'different', 'ready', 'second', 'birthday']",Positive
1936,"['id', 'grateful', 'gifted', 'notanapology']",Positive
1937,"['oh', 'god', 'hiii', 'd']",Positive
1938,"['could', 'fun', 'sexy', 'girl', 'two', 'sexy', 'girl']",Positive
1939,"['im', 'watch', 'disney', 'channel']",Negative
1940,"['damn', 'wish', 'could', 'sleep']",Negative
1941,"['last', 'hour', 'channel', 'get', 'views', 'incredible', 'thanks', 'much']",Positive
1942,"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', 'see', 'warsaw', 'love', 'x']",Positive
1943,"['stream', 'awful', 'lately', 'choppy', 'terrible', 'point', 'stay', 'wait', 'yt', 'video', 'anyway']",Negative
1944,"['fabian', 'delph', 'fall']",Negative
1945,"['ding', 'ding', 'ding', 'hundred', 'point', 'u']",Negative
1946,['billy'],Negative
1947,"['ohh', 'yeah', 'hope', 'come', 'back', 'soon']",Negative
1948,"['fair', 'enough']",Positive
1949,"['trying', 'stay', 'watch', 'game', 'work']",Negative
1950,"['oh', 'mr', 'pigs', 'turn', 'although', 'there', 's', 'weird', 'crackling', 'noise', 'plug', 'come', 'plug', 'i', 'm', 'think', 'fuse']",Negative
1951,"['proud', 'd', 'd', 'night', 'social', 'app', 'katerina', 'maniataki', 'design', 'ideas', 'via']",Positive
1952,['hungry'],Negative
1953,"['snapchat', 'tammirossm', 'snapchat', 'kikgirl', 'kikchat', 'wet', 'wife', 'indiemusic', 'sexy']",Negative
1954,"['true', 'life', 'cant', 'hide', 'anything', 'love']",Negative
1955,"['feel', 'lonely', 'someone', 'talk', 'guy', 'girl']",Negative
1956,"['could', 'please', 'te', 'member', 'auto', 'followback', 'thanks']",Negative
1957,"['love', 'much', 'beli', 'eve', 'wi', 'll', 'follow', 'please', 'follow', 'please', 'justi', 'n', 'x']",Negative
1958,"['can', 't', 'go', 'sleep', 'normal', 'time']",Negative
1959,"['everybody', 'unfollowing', 'stop']",Negative
1960,['cute'],Negative
1961,"['lions', 'agains', 'otani', 'already', 'rd', 'bottom', 'chance', 'eh']",Negative
1962,"['bigbang', 'need', 'rest', 'travel', 'one', 'place', 'another', 'must', 'really', 'tire']",Negative
1963,"['good', 'news', 'boaz', 'myhill', 'front', 'takeover', 'news', 'wba']",Negative
1964,"['next', 'year', 'sure', 'though', 'there', 's', 'girl', 'piss']",Positive
1965,"['stats', 'day', 'arrive', 'new', 'follower', 'unfollowers', 'via']",Positive
1966,"['seed', 'beat', 'seed', 'solar', 'show', 'thank']",Positive
1967,"['trust', 'well', 'awell', 'long', 'drink', 'care', 'weekendofmadness']",Negative
1968,"['happy', 'birthday', 'please', 'come', 'back', 'singapore']",Negative
1969,"['blood', 'plague', 'pit']",Negative
1970,"['r', 'u', 'sure', 'u', 'want', 'b', 'r', 'u', 'h', 'barely', 'survive', 'w', 'tank', 'top']",Negative
1971,"['trying', 'face', 'paint', 'show', 'muertosatfringe']",Positive
1972,['tomorrow'],Negative
1973,"['low', 'quality', 'pic', 'high', 'quality', 'girl']",Positive
1974,"['hey', 'lesley', 'sorry', 'get', 'shall', 'send', 'post', 'tonight']",Positive
1975,['worried'],Negative
1976,"['sorry', 'sorry']",Negative
1977,"['u', 'start']",Negative
1978,"['rock', 'muscle', 'd', 'ilikeit']",Positive
1979,"['need', 'donghyuk', 'stans', 'tl', 'u', 'guy']",Negative
1980,['girl'],Positive
1981,"['tonight', 'night', 'nuka', 'penacova', 'djset', 'free', 'edm', 'kizomba', 'latinhouse', 'housemusic', 'portugal', 'summer']",Positive
1982,"['almost', 'get', 'see', 'cute', 'ankle', 'sock']",Negative
1983,['right'],Positive
1984,"['bit', 'big', 'scan', 'add', 'pile', 'eye', 'x', 'oil', 'canvas', 'pad', 'painting', 'canvas']",Positive
1985,"['three', 'favourite', 'picture', 'take', 'brad', 'miss', 'tour', 'much']",Negative
1986,"['go', 'please', 'click', 'link', 'checkout']",Positive
1987,"['yeah', 'boii', 'look', 'arrive', 'post', 'morning', 'late', 'smashingbook', 'new', 'bible', 'd']",Positive
1988,"['good', 'morning', 'fab', 'friday']",Positive
1989,"['wanna', 'duo']",Negative
1990,"['lepas', 'dah', 'sembuh', 'ni', 'sibuk', 'balik', 'okay', 'la', 'kin', 'wont', 'think', 'anything', 'else', 'except', 'ur', 'study']",Positive
1991,"['photoset', 'katmtan', 'swan', 'queen', 'fandom', 'sorry', 'others', 'blurry', 'far', 'away']",Positive
1992,"['aps', 'study', 'hall', 'haha', 'great']",Positive
1993,"['thanks', 'worry', 'i', 'll', 'navigate', 'blog', 'check']",Positive
1994,"['living', 'good', 'memory', 'always', 'cherish', 'well']",Positive
1995,"['fugly', 'af', 'school', 'id']",Negative
1996,"['im', 'sorry', 'im', 'get', 'personal', 'stuff', 'really', 'bother', 'cant', 'stop', 'cry', 'dont', 'anyone', 'talk']",Negative
1997,"['whenever', 'sister', 'see', 'cry', 'texts', 'ask', 'im', 'okay', 'aw', 'someone', 'care']",Positive
1998,"['cant', 'believe', 'miss', 'follow', 'spree', 'today']",Negative
1999,['patch'],Negative
2000,"['thanks', 'marty', 'gd', 'weekend']",Positive
2001,"['new', 'portrait', 'izumi', 'fugiwara', 'clonmel', 'refreshing', 'vibrant']",Positive
2002,"['looks', 'like', 'finally', 'time', 'get', 'rid', 'old', 'k']",Negative
2003,"['shocking', 'news', 'riptito']",Negative
2004,"['lol', 'time', 'mean', 'time']",Negative
2005,"['yeah', 'i', 've', 'lose', 'call', 'day']",Positive
2006,"['australia', 'morning', 'd']",Positive
2007,"['one', 'awake']",Negative
2008,"['see', 'week']",Negative
2009,"['appreciate', 'follow', 'like', 'tweet', 'dorset', 'beautiful', 'place']",Positive
2010,"['ahahah', 'i', 'll']",Positive
2011,"['stats', 'day', 'arrive', 'new', 'follower', 'unfollowers', 'via']",Positive
2012,"['sorry', 'pooo']",Negative
2013,"['twist', 'define', 'hell', 'feel', 'like', 'youve', 'make', 'break', 'teamnatural']",Positive
2014,"['ur', 'skin', 'think', 'ur', 'still', 'decides', 'break', 'cool']",Positive
2015,"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', 'see', 'warsaw', 'love', 'x']",Positive
2016,"['invite', 'pin', 'e']",Positive
2017,"['i', 'm', 'good', 'japanese', 'likewise', 'either']",Negative
2018,"['ahhh', 'get', 'well', 'soon', 'amber']",Negative
2019,['sialan'],Negative
2020,"['half', 'start', 'd']",Positive
2021,"['yeyy', 'finally', 'hd', 'brows', 'kit', 'break', 'slightly']",Negative
2022,"['many', 'thanks', 'happy', 'friday', 'everyone']",Positive
2023,"['u', 'rather', 'find', 'bests', 'person', 'find', 'worsts', 'make', 'ur', 'life', 'easy', 'n', 'others', 'waytoliveahappylife']",Positive
2024,"['love', 'u']",Positive
2025,"['eng', 'let', 's', 'talk', 'since', 'can', 't', 'stream', 'game']",Negative
2026,"['i', 'm', 'gonna', 'cry']",Negative
2027,"['i', 'll', 'busy', 'school']",Negative
2028,"['thanks', 'follow', 'gemma', 'enjoy', 'new', 'orleans']",Positive
2029,"['feel', 'sick']",Negative
2030,"['thank', 'tweet']",Positive
2031,"['pretty', 'holiday', 'flipkartfashionfriday']",Positive
2032,"['well', 'gel', 'know', 'think', 'yeah', 'alison', 'might', 'p']",Positive
2033,"['going', 'x', 'ray', 'dental', 'monday', 'check', 'spine', 'nothing', 'though', 'apart', 'pain', 'relief']",Negative
2034,"['add', 'snapchat', 'entlerbountly', 'snapchat', 'snapchat', 'tinder', 'dirtykik', 'followback', 'countrymusic', 'sexcam']",Negative
2035,"['joim', 'fee', 'troop', 'via']",Positive
2036,['want'],Negative
2037,"['grepe', 'grepein']",Negative
2038,"['cute', 'bag', 'freebiefriday']",Positive
2039,"['point', 'smart', 'meter', 'display', 'wrong', 'information', 'latest', 'email', 'send', 'nd', 'july', 'go', 'unanswered']",Negative
2040,"['word', 'big', 'site', 'get', 'changes', 'a', 'foot', 'website', 'development', 'revamp']",Positive
2041,"['that', 's', 'u', 'get', 'pour', 'milk', 'first']",Positive
2042,"['leave', 'alone']",Negative
2043,"['happen', 'soul', 'si']",Negative
2044,['latmon'],Positive
2045,"['ohh', 'well', 'know', 'find', 'change', 'mind', 'maybe', 'even', 'someone', 'i', 'm', 'close', 'xd']",Negative
2046,"['losing', 'streak', 'sad']",Negative
2047,"['i', 've', 'enter', 'win', 'huge', 'package', 'enter', 'giveaway']",Positive
2048,"['tline', 'totally', 'without', 'weird', 'mean', 'use', 'see', 'u', 'time', 'go', 'online', 'barely', 'see', 'u']",Negative
2049,"['follow', 'follow', 'u', 'back']",Positive
2050,"['im', 'hurt', 'selena', 'best']",Negative
2051,"['mean', 'can', 't', 'wipe']",Negative
2052,"['stats', 'day', 'arrive', 'new', 'follower', 'unfollowers', 'via']",Positive
2053,"['new', 'kit', 'look', 'good', 'poor']",Negative
2054,"['good', 'fun', 'time', 'ol', 'bone', 'creaking']",Positive
2055,"['could', 'make', 'foxy', 's', 'song', 'version', 'instrumental', 'form', 'sound', 'epic', 'beat', 'alone']",Positive
2056,['tease'],Negative
2057,"['home', 'amassiveoverdoseofships', 'late', 'vid', 'way', 'enjoy', 'visit', 'site']",Positive
2058,"['can', 't', 'smile']",Negative
2059,"['okay', 'yay', 'ask', 'tomorrow', 'please']",Positive
2060,"['hi', 'would', 'like', 'concert', 'let', 'know', 'city', 'country', 'i', 'll', 'start', 'work', 'thanks']",Positive
2061,"['win', 'nd', 'stage', 'mubank']",Negative
2062,"['ok', 'apple', 'store', 'ifc', 'we', 'll', 'pick', 'place', 'go']",Positive
2063,"['aww', 'like', 'notch']",Negative
2064,"['that', 's', 'true', 'disappoint', 'looking', 'forward', 'paper', 'towns']",Positive
2065,"['feel', 'like', 'keep', 'friend', 'lately', 'like', 'smh', 'ganna', 'text', 'see', 'they', 're', 'good']",Positive
2066,"['awwww', 'oh', 'nein']",Negative
2067,"['hi', 'liv']",Positive
2068,"['i', 'm', 'go', 'kailan', 'ba', 'may', 'tix', 'ka']",Negative
2069,"['gratefulness', 'happiness', 'post', 'three', 'thing', 'grateful', 'today', 'comment']",Positive
2070,"['facade', 'democracy', 'drop', 'quickly']",Negative
2071,"['ff', 'excited', 'meet', 'skype']",Positive
2072,"['can', 't', 'anymore', 'can', 't', 'stress', 'body', 'yet', 'life', 'base', 'upon', 'stress', 'can', 't']",Negative
2073,"['oh', 'use', 'love', 'dj', 'derek', 'hope', 'he', 's', 'okay']",Negative
2074,"['ohh', 'people', 'bc', 'orchestra', 'camp', 'bout', 'ppl', 'stick', 'together', 'hour', 'everyday', 'rehearsal']",Negative
2075,['imysm'],Negative
2076,"['thanks', 'retweeting', 'orchard', 'art', 'show', 'super', 'weekend']",Positive
2077,"['reading', 'beautiful', 'like', 'read']",Positive
2078,"['thank', 'd']",Positive
2079,"['heechul', 'oppa', 'teenchoice', 'choiceinternationalartist', 'superjunior']",Positive
2080,"['fun', 'gal', 'i', 'm', 'go', 'try', 'go', 'sleep', 'lol']",Positive
2081,"['followed', 'thanks', 'please', 'followed']",Negative
2082,"['madeline', 'little', 'school', 'run', 'nun', 'group', 'little', 'girl']",Positive
2083,['already'],Negative
2084,"['good', 'night']",Positive
2085,"['climatechange', 'cc', 'ain', 't', 'easy', 'green', 'golf', 'course', 'california', 'ulti', 'uniteblue', 'tcot']",Negative
2086,"['thanks', 'follow', 'soap', 'perfect', 'eczema', 'sufferer']",Positive
2087,"['spooky', 'jim', 'smol', 'bean']",Negative
2088,"['remember', 'need', 'people', 's', 'approval', 'god', 's', 'approval']",Positive
2089,"['think', 'need', 'year', 'train', 'beat', 'record', 'sia']",Negative
2090,"['i', 'll', 'give', 'liam', 'solo', 'dm', 'dylan', 'pls']",Negative
2091,"['ruby', 'rise', 'ko', 'tou', 'maine', 'pora', 'stalk', 'karlia', 'omg', 'beauty', 'khatam', 'bandi', 'pe', 'tf', 'pyaari']",Negative
2092,"['morning', 'gym', 'session', 'feels', 'good', 'workout', 'early', 'enjoy', 'rest', 'day', 'friyay', 'workout', 'fitfa']",Positive
2093,"['stats', 'week', 'arrive', 'new', 'follower', 'unfollowers', 'via']",Positive
2094,"['beautiful', 'bracelet', 'good', 'idea']",Positive
2095,"['ouch', 'what', 's', 'happen', 'make', 'say', 'darren', 'anything', 'help']",Negative
2096,"['think', 'well', 'offensive', 'laugh']",Negative
2097,[],Positive
2098,"['neobytes', 'universal', 'pictures', 'seed', 'pirate', 'movie', 'copy', 'file', 'takedown', 'notice']",Positive
2099,"['taeny', 'fyeah', 'link', 'break']",Negative
2100,"['fuck', 'hate', 'wake', 'like', 'time', 'can', 't', 'fall', 'back', 'asleep', 'ugh']",Negative
2101,"['classic', 'man', 'good', 'start', 'fri']",Positive
2102,"['lunch', 'like', 'real', 'construction', 'worker']",Negative
2103,"['far', 'good', 'ikaw', 'musta', 'cheatmate']",Positive
2104,"['i', 'm', 'manteca', 'i', 'm', 'visit', 'dad']",Negative
2105,"['first', 'time', 'travel', 'expo', 'bad', 'part', 'ive', 'expo']",Negative
2106,[],Negative
2107,['lonely'],Negative
2108,"['happy', 'birthday', 'know', 'wolf', 'birthday']",Positive
2109,"['miss', 'pleasanton', 'friends']",Negative
2110,"['thank', 'bundle', 'show', 'internet', 'price', 'phone', 'realisticly', 'pay', 'net']",Positive
2111,['miss'],Negative
2112,['awesome'],Positive
2113,"['bet', 'excited', 'xxxxxxx', 'good', 'luck', 'hope', 'get', 'number', 'one']",Positive
2114,"['getaway', 'car', 'commit', 'criminal', 'act']",Negative
2115,"['please', 'follow']",Negative
2116,"['much', 'miss']",Negative
2117,"['followfriday', 'top', 'influencers', 'community', 'week']",Positive
2118,"['nak', 'tgk', 'paper', 'town', 'sigh']",Negative
2119,"['u', 'okay']",Negative
2120,"['hurray', 'looking', 'forward', 'meeting']",Positive
2121,"['idea', 'd', 'sunjam', 'hope', 'rip', 'people', 'process', 'cough', 'cough']",Positive
2122,"['hey', 'work']",Positive
2123,"['ok', 'first', 'time', 'chat', 'make', 'joke', 'lol', 'believe', 'wont', 'forget', 'u', 'name']",Positive
2124,"['wonderful', 'day', 'thank']",Positive
2125,"['really', 'sorry', 'hear', 'sophie', 'certainly', 'pass', 'feedback', 'product', 'development', 'team']",Negative
2126,"['oh', 'great', 'i', 'm', 'share', 'carriage', 'group', 'middle', 'age', 'woman', 'pink', 'fur', 'trimmed', 'stetson', 'they', 've', 'start', 'drink', 'already']",Negative
2127,"['timog', 'bye', 'happy', 'th', 'birthday', 'otw', 'na', 'kami']",Positive
2128,"['lol', 'woman', 'want', 'share', 'greek', 'god', 'body']",Positive
2129,"['oh', 'fun']",Positive
2130,"['hahaha', 'bailey', 'may', 'fan', 'boy', 'ariana', 'grande', 'pbb', 'gold']",Positive
2131,"['hi', 'question', 'what', 's', 'like', 'useless', 'member', 'society', 'love', 'u', 'xoxo']",Positive
2132,"['make', 'happy']",Positive
2133,"['week', 'work', 'go', 'far', 'quick']",Negative
2134,"['sorry', 'hear', 'dog']",Negative
2135,"['heck', 'that', 's', 'fair', 'grow', 'half', 'inch', 'two', 'year']",Negative
2136,"['we', 're', 'sorry', 'google', 'play', 'music', 'currently', 'experience', 'error', 'please', 'try', 'minute']",Negative
2137,"['check', 'receptionist', 'surgery', 'tell', 'us', 'check', 'min', 'may', 'forget']",Negative
2138,[],Negative
2139,"['hi', 'saw', 'u', 'follow', 'think', 'u', 'might', 'like', 'dark', 'plz', 'let', 'us', 'know', 'u', 'think']",Positive
2140,['hope'],Negative
2141,"['hi', 'ate']",Positive
2142,"['message', 'us', 'right', 'nicola', 'forward', 'brighten', 'day', 'd', 'helen']",Positive
2143,['d'],Positive
2144,"['hey', 'halla', 'love', 'group', 'ark', 'nice', 'meet', 'jiyeon', 's', 'name']",Positive
2145,['gtg'],Negative
2146,"['good', 'morning']",Positive
2147,"['goodnight', 'guy']",Positive
2148,"['la', 'time', 'right', 'yes', 'yunnie', 'im', 'serious']",Negative
2149,"['would', 'really', 'appreciate', 'share', 'video', 'around']",Positive
2150,['smart'],Positive
2151,"['happen', 'kaussies']",Negative
2152,"['must', 'make', 'visit', 'north', 'west', 'long', 'session', 'miss', 'kitty', 'year', 'plus']",Negative
2153,['cute'],Negative
2154,"['spent', 'min', 'tryna', 'lock', 'hse', 'door', 'without', 'get', 'key', 'stuck', 'noob', 'nxt', 'level']",Negative
2155,"['hey', 'it', 'd', 'great', 'share', 'blog', 'start', 'write', 'blog', 'check', 'let', 'know', 'how', 's']",Positive
2156,"['maybe', 'wrong', 'say', 'please', 'love']",Negative
2157,"['hi', 'stock', 'marmite', 'cheese', 'spread', 'thanks']",Positive
2158,"['get', 'inspire', 'sheer', 'fact', 'obama', 'beat', 'innumerable', 'odds', 'become', 'us', 'president', 'ni', 'shauri', 'yako', 'memotohaters']",Positive
2159,"['add', 'snapchat', 'yall', 'give', 'name']",Positive
2160,"['cut', 'encore', 'wanna', 'see', 'snsd', 'infinite', 'interaction']",Negative
2161,"['someone', 'get', 'mads', 'reece', 'vm', 'tomorrow', 'please', 'never', 'one']",Negative
2162,"['quit', 'sell', 'young', 'understand', 'muntu']",Positive
